^SAMPLE = GSM1017472
AFFX-ThrX-M_at	6401.04	8.14E-05
AFFX-ThrX-3_at	9514.18	7.01E-05
AFFX-TrpnX-5_at	101.76	6.46E-01
AFFX-TrpnX-M_at	72.82	9.91E-01
AFFX-TrpnX-3_at	38.90	7.94E-01
AFFX-r2-Ec-bioB-5_at	13266.25	2.44E-04
AFFX-r2-Ec-bioB-M_at	17530.34	2.44E-04
AFFX-r2-Ec-bioB-3_at	13767.45	2.44E-04
AFFX-r2-Ec-bioC-5_at	40275.58	2.44E-04
AFFX-r2-Ec-bioC-3_at	47214.09	2.44E-04
AFFX-r2-Ec-bioD-5_at	153088.00	2.44E-04
AFFX-r2-Ec-bioD-3_at	209951.77	2.44E-04
AFFX-r2-P1-cre-5_at	516037.80	2.44E-04
AFFX-r2-P1-cre-3_at	727104.06	2.44E-04
AFFX-r2-Bs-dap-5_at	24769.38	2.44E-04
AFFX-r2-Bs-dap-M_at	41312.71	2.44E-04
AFFX-r2-Bs-dap-3_at	44936.27	2.44E-04
AFFX-r2-Bs-lys-5_at	4433.98	7.32E-04
AFFX-r2-Bs-lys-M_at	3273.96	2.44E-04
AFFX-r2-Bs-lys-3_at	3472.20	7.32E-04
AFFX-r2-Bs-phe-5_at	6144.70	2.44E-04
AFFX-r2-Bs-phe-M_at	4880.01	2.44E-04
AFFX-r2-Bs-phe-3_at	9928.40	7.32E-04
AFFX-r2-Bs-thr-3_s_at	15686.71	1.22E-03
AFFX-r2-Bs-thr-M_s_at	11134.85	4.15E-03
AFFX-r2-Bs-thr-5_s_at	6765.24	2.44E-04
AFFX-HUMISGF3A/M97935_5_at	5593.09	5.81E-04
AFFX-HUMISGF3A/M97935_MA_at	7529.44	4.46E-04
AFFX-HUMISGF3A/M97935_MB_at	7688.35	4.43E-05
AFFX-HUMISGF3A/M97935_3_at	23748.32	6.02E-05
AFFX-HUMRGE/M10098_5_at	781309.20	4.43E-05
AFFX-HUMRGE/M10098_M_at	310582.16	4.43E-05
AFFX-HUMRGE/M10098_3_at	86405.89	4.43E-05
AFFX-HUMGAPDH/M33197_5_at	717342.40	4.43E-05
AFFX-HUMGAPDH/M33197_M_at	663895.06	4.43E-05
AFFX-HUMGAPDH/M33197_3_at	729161.44	4.43E-05
AFFX-HSAC07/X00351_5_at	598419.75	4.43E-05
AFFX-HSAC07/X00351_M_at	632850.00	4.43E-05
AFFX-HSAC07/X00351_3_at	668700.30	4.43E-05
AFFX-M27830_5_at	50777.53	4.43E-05
AFFX-M27830_M_at	94767.07	1.80E-03
AFFX-M27830_3_at	1860.86	4.11E-01
AFFX-hum_alu_at	906998.60	2.61E-13
1007_s_at	24962.55	2.23E-03
1053_at	35583.47	2.19E-04
117_at	1079.67	2.67E-01
121_at	9149.65	1.31E-02
1255_g_at	128.95	8.49E-01
1294_at	1401.51	2.19E-01
1316_at	2710.64	1.60E-03
1320_at	1326.12	2.85E-01
1405_i_at	42.54	9.52E-01
1431_at	440.16	3.40E-01
1438_at	328.08	6.22E-01
1487_at	20558.55	2.19E-02
1494_f_at	2748.65	1.39E-01
1598_g_at	9272.29	7.38E-02
160020_at	2710.62	1.70E-02
1729_at	4167.25	3.58E-03
1773_at	6246.98	2.47E-02
177_at	5052.41	2.19E-04
179_at	7068.95	1.63E-01
1861_at	11939.70	5.62E-04
200000_s_at	79758.40	2.44E-04
200001_at	98230.27	2.44E-04
200002_at	621645.50	2.44E-04
200003_s_at	570428.06	2.44E-04
200004_at	291877.50	2.44E-04
200005_at	100501.41	2.44E-04
200006_at	417192.94	2.44E-04
200007_at	351928.62	2.44E-04
200008_s_at	75554.56	2.44E-04
200009_at	163996.60	2.44E-04
200010_at	514275.62	2.44E-04
200011_s_at	51191.91	2.44E-04
200012_x_at	463597.47	2.44E-04
200013_at	639204.90	2.44E-04
200014_s_at	135613.80	2.44E-04
200015_s_at	182690.16	7.32E-04
200016_x_at	543264.30	2.44E-04
200017_at	532982.06	2.44E-04
200018_at	631442.80	2.44E-04
200019_s_at	394622.44	2.44E-04
200020_at	95264.31	2.44E-04
200021_at	572791.40	2.44E-04
200022_at	480513.44	2.44E-04
200023_s_at	222396.11	2.44E-04
200024_at	436740.10	7.32E-04
200025_s_at	596134.00	2.44E-04
200026_at	458386.12	2.44E-04
200027_at	152235.00	2.44E-04
200028_s_at	98691.13	2.44E-04
200029_at	479335.97	2.44E-04
200030_s_at	346547.25	2.44E-04
200031_s_at	619546.70	2.44E-04
200032_s_at	598555.25	2.44E-04
200033_at	243264.84	2.44E-04
200034_s_at	480829.62	2.44E-04
200035_at	24028.62	5.86E-03
200036_s_at	289704.44	2.44E-04
200037_s_at	241246.66	2.44E-04
200038_s_at	600703.90	2.44E-04
200039_s_at	166741.40	2.44E-04
200040_at	131235.40	2.44E-04
200041_s_at	122617.56	2.44E-04
200042_at	48306.70	2.44E-04
200043_at	290513.50	2.44E-04
200044_at	84579.28	2.44E-04
200045_at	35956.57	2.44E-04
200046_at	113107.25	2.44E-04
200047_s_at	140374.83	2.44E-04
200048_s_at	269797.22	2.44E-04
200049_at	13923.21	2.44E-04
200050_at	59953.49	7.32E-04
200051_at	11270.59	2.44E-04
200052_s_at	101084.09	2.44E-04
200053_at	37879.19	7.32E-04
200054_at	13752.12	2.44E-04
200055_at	55578.84	2.44E-04
200056_s_at	35389.90	2.44E-04
200057_s_at	293120.94	2.44E-04
200058_s_at	98496.54	2.44E-04
200059_s_at	365508.97	2.44E-04
200060_s_at	105436.08	2.44E-04
200061_s_at	585594.40	2.44E-04
200062_s_at	550729.40	2.44E-04
200063_s_at	515598.75	2.44E-04
200064_at	354493.12	2.44E-04
200065_s_at	176699.86	2.44E-04
200066_at	58576.45	2.44E-04
200067_x_at	101375.84	2.44E-04
200068_s_at	213199.27	2.44E-04
200069_at	12682.95	7.32E-04
200070_at	6776.56	1.07E-02
200071_at	56004.63	2.44E-04
200072_s_at	128536.42	2.44E-04
200073_s_at	176295.02	2.44E-04
200074_s_at	353102.50	2.44E-04
200075_s_at	59948.41	2.44E-04
200076_s_at	20396.28	7.32E-04
200077_s_at	308776.75	2.44E-04
200078_s_at	134191.75	2.44E-04
200079_s_at	118595.74	2.44E-04
200080_s_at	456718.22	2.44E-04
200081_s_at	774398.80	2.44E-04
200082_s_at	517920.62	2.44E-04
200083_at	52949.40	7.32E-04
200084_at	113631.53	2.44E-04
200085_s_at	179939.39	2.44E-04
200086_s_at	159170.36	2.44E-04
200087_s_at	184616.38	2.44E-04
200088_x_at	578300.56	2.44E-04
200089_s_at	471785.50	2.44E-04
200090_at	71454.63	7.32E-04
200091_s_at	257538.66	2.44E-04
200092_s_at	787001.60	2.44E-04
200093_s_at	237962.52	2.44E-04
200094_s_at	276995.78	2.44E-04
200095_x_at	733583.20	2.44E-04
200096_s_at	141891.27	2.44E-04
200097_s_at	146270.11	2.44E-04
200098_s_at	90508.91	2.44E-04
200099_s_at	719151.40	2.44E-04
200593_s_at	66570.38	2.44E-04
200594_x_at	173115.45	2.44E-04
200595_s_at	98916.84	2.44E-04
200596_s_at	32700.38	2.44E-04
200597_at	8141.87	7.32E-04
200598_s_at	97808.75	2.44E-04
200599_s_at	193386.40	2.44E-04
200600_at	205318.97	2.44E-04
200601_at	72578.54	2.44E-04
200602_at	51502.31	2.44E-04
200603_at	156759.14	2.44E-04
200604_s_at	65602.91	2.44E-04
200605_s_at	120438.82	2.44E-04
200606_at	51005.37	2.44E-04
200607_s_at	42712.20	7.32E-04
200608_s_at	104001.23	2.44E-04
200609_s_at	111893.11	7.32E-04
200610_s_at	226370.23	2.44E-04
200611_s_at	91991.30	2.44E-04
200612_s_at	60078.35	2.44E-04
200613_at	74120.91	2.44E-04
200614_at	272998.22	2.44E-04
200615_s_at	31830.13	2.44E-04
200616_s_at	33759.70	1.22E-03
200617_at	11375.48	2.44E-04
200618_at	60195.12	2.44E-04
200619_at	26883.67	1.42E-02
200620_at	183969.14	2.44E-04
200621_at	137095.69	2.44E-04
200622_x_at	18409.34	2.44E-04
200623_s_at	17754.48	7.32E-04
200624_s_at	118181.84	2.44E-04
200625_s_at	113305.81	2.44E-04
200626_s_at	182390.83	2.44E-04
200627_at	340276.72	2.44E-04
200628_s_at	22218.34	1.86E-02
200629_at	27909.88	2.44E-04
200630_x_at	120062.98	2.44E-04
200631_s_at	183757.23	2.44E-04
200632_s_at	20792.12	2.44E-04
200633_at	665037.70	2.44E-04
200634_at	346770.60	2.44E-04
200635_s_at	6990.62	7.32E-04
200636_s_at	32254.29	4.15E-03
200637_s_at	3488.78	2.44E-04
200638_s_at	183371.05	2.44E-04
200639_s_at	110345.52	2.44E-04
200640_at	149257.61	2.44E-04
200641_s_at	146599.52	2.44E-04
200642_at	273707.06	2.44E-04
200643_at	15566.28	2.44E-04
200644_at	52417.80	7.32E-04
200645_at	163941.50	2.44E-04
200646_s_at	11064.70	7.32E-04
200647_x_at	276936.56	2.44E-04
200648_s_at	28971.67	2.44E-04
200649_at	15685.27	2.44E-04
200650_s_at	649081.25	2.44E-04
200651_at	642850.56	2.44E-04
200652_at	157207.52	2.44E-04
200653_s_at	88258.45	2.44E-04
200654_at	201828.36	1.07E-02
200655_s_at	145341.72	2.44E-04
200656_s_at	100169.70	2.44E-04
200657_at	331858.84	2.44E-04
200658_s_at	100640.70	2.44E-04
200659_s_at	25746.28	2.44E-04
200660_at	115006.27	7.32E-04
200661_at	43550.25	2.44E-04
200662_s_at	210910.61	2.44E-04
200663_at	186473.03	2.44E-04
200664_s_at	36026.08	1.22E-03
200665_s_at	92.14	9.44E-01
200666_s_at	59800.94	2.44E-04
200667_at	43309.43	2.44E-04
200668_s_at	139247.02	2.44E-04
200669_s_at	71723.17	2.44E-04
200670_at	35210.82	2.44E-04
200671_s_at	7080.09	3.03E-02
200672_x_at	15394.73	2.44E-04
200673_at	166487.16	2.44E-04
200674_s_at	551456.06	2.44E-04
200675_at	68358.92	2.44E-04
200676_s_at	14607.77	2.44E-04
200677_at	97035.20	2.44E-04
200678_x_at	32280.98	2.93E-03
200679_x_at	99102.23	2.44E-04
200680_x_at	336242.90	2.44E-04
200681_at	151706.25	2.44E-04
200682_s_at	89364.27	2.44E-04
200683_s_at	43933.38	2.44E-04
200684_s_at	26947.50	2.44E-04
200685_at	16955.09	2.44E-04
200686_s_at	154877.10	2.44E-04
200687_s_at	29939.77	2.44E-04
200688_at	3949.19	8.06E-02
200689_x_at	511262.22	2.44E-04
200690_at	18992.96	1.22E-03
200691_s_at	139444.34	2.44E-04
200692_s_at	76427.34	2.44E-04
200693_at	262912.90	2.44E-04
200694_s_at	48000.68	2.44E-04
200695_at	20670.37	2.44E-04
200696_s_at	50117.21	1.22E-03
200697_at	31676.74	1.22E-03
200698_at	128952.27	2.44E-04
200699_at	72276.52	2.44E-04
200700_s_at	110961.64	2.44E-04
200701_at	54860.96	2.44E-04
200702_s_at	13451.29	2.44E-04
200703_at	232051.28	2.44E-04
200704_at	111772.66	2.44E-04
200705_s_at	490693.44	2.44E-04
200706_s_at	57883.52	2.44E-04
200707_at	31871.57	2.44E-04
200708_at	61060.68	2.44E-04
200709_at	63637.19	2.44E-04
200710_at	31855.63	2.44E-04
200711_s_at	74014.48	2.44E-04
200712_s_at	52941.82	2.44E-04
200713_s_at	118556.42	2.44E-04
200714_x_at	29051.90	2.44E-04
200715_x_at	309129.30	2.44E-04
200716_x_at	639429.44	2.44E-04
200717_x_at	737476.60	2.44E-04
200718_s_at	436042.75	2.44E-04
200719_at	11086.03	2.44E-04
200720_s_at	21477.06	2.44E-04
200721_s_at	17935.86	7.32E-04
200722_s_at	49287.68	2.44E-04
200723_s_at	186822.64	2.44E-04
200724_at	2309.18	2.39E-02
200725_x_at	432415.20	2.44E-04
200726_at	159732.27	2.44E-04
200727_s_at	30375.65	7.32E-04
200728_at	91719.34	2.44E-04
200729_s_at	96003.01	2.44E-04
200730_s_at	175148.03	2.44E-04
200731_s_at	137756.77	2.44E-04
200732_s_at	227184.70	2.44E-04
200733_s_at	206402.31	7.32E-04
200734_s_at	77026.63	2.44E-04
200735_x_at	441838.78	2.44E-04
200736_s_at	70410.81	2.44E-04
200737_at	131200.86	2.44E-04
200738_s_at	431442.06	2.44E-04
200739_s_at	20899.77	2.44E-04
200740_s_at	109232.23	2.44E-04
200741_s_at	619729.25	2.44E-04
200742_s_at	14233.65	2.44E-04
200743_s_at	32663.74	2.44E-04
200744_s_at	62902.80	2.44E-04
200745_s_at	86963.01	2.44E-04
200746_s_at	91249.88	7.32E-04
200747_s_at	18813.98	5.86E-03
200748_s_at	804160.00	2.44E-04
200749_at	69986.88	2.44E-04
200750_s_at	371883.97	2.44E-04
200751_s_at	141291.25	2.44E-04
200752_s_at	5299.26	1.07E-02
200753_x_at	79777.81	2.44E-04
200754_x_at	224626.92	2.44E-04
200755_s_at	54534.14	2.44E-04
200756_x_at	36362.98	2.44E-04
200757_s_at	60600.38	2.44E-04
200758_s_at	19414.54	1.95E-03
200759_x_at	27356.80	2.44E-04
200760_s_at	97012.15	2.44E-04
200761_s_at	123546.25	2.44E-04
200762_at	62339.44	2.44E-04
200763_s_at	692517.06	2.44E-04
200764_s_at	59769.75	2.44E-04
200765_x_at	122833.50	2.44E-04
200766_at	6551.54	1.95E-03
200767_s_at	8963.35	2.93E-03
200768_s_at	87306.61	2.44E-04
200769_s_at	25212.40	7.32E-04
200770_s_at	17355.41	2.44E-04
200771_at	62686.75	2.44E-04
200772_x_at	254701.31	2.44E-04
200773_x_at	269571.28	2.44E-04
200774_at	160497.42	2.44E-04
200775_s_at	286005.60	2.44E-04
200776_s_at	259516.05	2.44E-04
200777_s_at	248117.27	2.44E-04
200778_s_at	127154.54	2.44E-04
200779_at	130683.48	2.44E-04
200780_x_at	446193.53	2.44E-04
200781_s_at	573824.06	2.44E-04
200782_at	167120.56	2.44E-04
200783_s_at	34979.23	2.44E-04
200784_s_at	259.12	9.32E-01
200785_s_at	2095.20	9.52E-02
200786_at	206138.31	2.44E-04
200787_s_at	10228.94	2.44E-04
200788_s_at	16275.21	2.44E-04
200789_at	34213.06	1.42E-02
200790_at	264595.47	2.44E-04
200791_s_at	78760.94	2.44E-04
200792_at	187110.64	2.44E-04
200793_s_at	41461.64	7.32E-04
200794_x_at	152217.34	2.44E-04
200795_at	5580.69	2.44E-04
200796_s_at	12493.08	2.93E-03
200797_s_at	88355.38	2.44E-04
200798_x_at	73315.74	2.44E-04
200799_at	245787.61	2.44E-04
200800_s_at	87981.59	2.44E-04
200801_x_at	847522.20	2.44E-04
200802_at	73644.55	2.44E-04
200803_s_at	153483.60	2.44E-04
200804_at	95120.27	2.44E-04
200805_at	32615.08	2.44E-04
200806_s_at	434235.10	2.44E-04
200807_s_at	796048.10	2.44E-04
200808_s_at	12584.24	2.44E-04
200809_x_at	481934.34	2.44E-04
200810_s_at	15150.54	2.44E-04
200811_at	12240.17	3.76E-02
200812_at	124859.56	2.44E-04
200813_s_at	22360.92	1.95E-03
200814_at	37725.94	2.44E-04
200815_s_at	32700.84	2.44E-04
200816_s_at	38392.18	2.44E-04
200817_x_at	785716.25	2.44E-04
200818_at	198796.90	2.44E-04
200819_s_at	554414.70	2.44E-04
200820_at	66378.78	2.44E-04
200821_at	46010.32	2.44E-04
200822_x_at	229731.86	2.44E-04
200823_x_at	495051.06	2.44E-04
200824_at	220145.66	2.44E-04
200825_s_at	28772.09	7.32E-04
200826_at	312332.00	2.44E-04
200827_at	39864.38	7.32E-04
200828_s_at	138972.69	2.44E-04
200829_x_at	100500.82	2.44E-04
200830_at	82293.68	2.44E-04
200831_s_at	54760.02	2.44E-04
200832_s_at	117140.73	2.44E-04
200833_s_at	160421.00	2.44E-04
200834_s_at	716014.30	2.44E-04
200835_s_at	1890.41	5.34E-01
200836_s_at	7010.13	5.62E-02
200837_at	83811.86	2.44E-04
200838_at	20321.36	1.95E-03
200839_s_at	26777.76	2.44E-04
200840_at	340606.40	2.44E-04
200841_s_at	26623.68	2.44E-04
200842_s_at	97694.77	2.44E-04
200843_s_at	62671.56	2.44E-04
200844_s_at	240462.88	2.44E-04
200845_s_at	223985.08	2.44E-04
200846_s_at	88510.77	2.44E-04
200847_s_at	117056.05	2.44E-04
200848_at	38237.07	2.44E-04
200849_s_at	28475.31	2.44E-04
200850_s_at	89373.73	2.44E-04
200851_s_at	43797.77	4.15E-03
200852_x_at	33398.09	4.15E-03
200853_at	411123.70	2.44E-04
200854_at	17937.40	2.44E-04
200855_at	13733.74	2.44E-04
200856_x_at	11707.09	2.44E-04
200857_s_at	13256.00	1.95E-03
200858_s_at	395710.80	2.44E-04
200859_x_at	126259.98	7.32E-04
200860_s_at	60134.61	2.44E-04
200861_at	19259.85	1.95E-03
200862_at	57565.75	2.44E-04
200863_s_at	121076.67	2.44E-04
200864_s_at	23414.62	2.44E-04
200865_at	42.37	8.05E-01
200866_s_at	83716.70	2.44E-04
200867_at	25616.94	2.44E-04
200868_s_at	25071.43	1.22E-03
200869_at	670929.60	2.44E-04
200870_at	252724.61	2.44E-04
200871_s_at	99436.34	2.44E-04
200872_at	136861.53	2.44E-04
200873_s_at	226145.64	2.44E-04
200874_s_at	9275.11	2.44E-04
200875_s_at	64792.76	2.44E-04
200876_s_at	168805.88	2.44E-04
200877_at	213010.30	2.44E-04
200878_at	28832.90	2.44E-04
200879_s_at	2287.88	3.03E-02
200880_at	158566.84	2.44E-04
200881_s_at	385890.30	2.44E-04
200882_s_at	66438.48	2.44E-04
200883_at	111557.68	2.44E-04
200884_at	61419.70	1.95E-03
200885_at	64298.68	1.22E-03
200886_s_at	255365.33	2.44E-04
200887_s_at	36645.53	2.44E-04
200888_s_at	357012.22	2.44E-04
200889_s_at	98631.41	2.44E-04
200890_s_at	47915.59	2.44E-04
200891_s_at	202539.98	2.44E-04
200892_s_at	95241.92	2.44E-04
200893_at	192252.90	2.44E-04
200894_s_at	35054.36	2.39E-02
200895_s_at	55761.84	7.32E-04
200896_x_at	141742.28	2.44E-04
200897_s_at	119835.42	2.44E-04
200898_s_at	13868.39	1.22E-03
200899_s_at	27161.96	2.44E-04
200900_s_at	35644.42	2.44E-04
200901_s_at	41840.91	2.44E-04
200902_at	122289.63	2.44E-04
200903_s_at	69002.73	2.44E-04
200904_at	2907.41	4.15E-03
200905_x_at	14336.85	2.44E-04
200906_s_at	17419.57	2.44E-04
200907_s_at	78422.15	2.44E-04
200908_s_at	2078.68	2.19E-01
200909_s_at	414500.34	2.44E-04
200910_at	200216.55	2.44E-04
200911_s_at	24150.85	1.86E-02
200912_s_at	171387.83	2.44E-04
200913_at	21240.35	1.95E-03
200914_x_at	49488.16	2.44E-04
200915_x_at	154808.36	2.44E-04
200916_at	213347.66	2.44E-04
200917_s_at	12747.93	3.03E-02
200918_s_at	40417.98	1.95E-03
200919_at	18145.31	8.06E-03
200920_s_at	47135.59	2.44E-04
200921_s_at	52584.98	2.44E-04
200922_at	25183.93	2.44E-04
200923_at	86636.34	1.22E-03
200924_s_at	91288.28	2.44E-04
200925_at	277888.50	2.44E-04
200926_at	820315.90	2.44E-04
200927_s_at	42427.64	2.44E-04
200928_s_at	1721.50	2.44E-04
200929_at	95524.25	2.44E-04
200930_s_at	136.65	7.81E-01
200931_s_at	96233.80	2.44E-04
200932_s_at	31443.17	7.32E-04
200933_x_at	679496.06	2.44E-04
200934_at	160884.88	2.44E-04
200935_at	16779.45	2.44E-04
200936_at	648660.70	2.44E-04
200937_s_at	452098.40	2.44E-04
200938_s_at	102.24	7.26E-01
200939_s_at	107.14	8.05E-01
200940_s_at	7015.37	7.32E-04
200941_at	56374.35	2.44E-04
200942_s_at	99937.77	2.44E-04
200943_at	77391.52	2.44E-04
200944_s_at	216604.10	2.44E-04
200945_s_at	61360.48	2.44E-04
200946_x_at	19176.75	2.44E-04
200947_s_at	22750.88	1.95E-03
200948_at	54522.06	2.44E-04
200949_x_at	361339.47	2.44E-04
200950_at	76276.98	2.44E-04
200951_s_at	111.08	9.44E-01
200952_s_at	104.95	5.68E-01
200953_s_at	1220.38	3.34E-01
200954_at	43488.83	6.76E-02
200955_at	51037.00	7.32E-04
200956_s_at	54357.72	2.44E-04
200957_s_at	57039.90	2.44E-04
200958_s_at	188093.03	2.44E-04
200959_at	62193.26	2.44E-04
200960_x_at	215589.81	1.95E-03
200961_at	43819.96	2.44E-04
200962_at	8675.70	4.15E-03
200963_x_at	563293.40	2.44E-04
200964_at	96113.45	2.44E-04
200965_s_at	70239.49	2.44E-04
200966_x_at	398602.56	2.44E-04
200967_at	322269.16	2.44E-04
200968_s_at	161842.45	2.44E-04
200969_at	20398.38	2.44E-04
200970_s_at	31636.56	4.15E-03
200971_s_at	122910.63	2.44E-04
200972_at	135521.83	2.44E-04
200973_s_at	72955.48	2.44E-04
200974_at	16914.59	2.44E-04
200975_at	195607.11	2.44E-04
200976_s_at	26513.03	2.44E-04
200977_s_at	66048.20	2.44E-04
200978_at	170308.10	2.44E-04
200979_at	28397.27	2.44E-04
200980_s_at	83877.77	2.44E-04
200981_x_at	431021.03	2.44E-04
200982_s_at	26494.25	2.44E-04
200983_x_at	328833.20	2.44E-04
200984_s_at	291714.30	2.44E-04
200985_s_at	320728.66	2.44E-04
200986_at	910.11	2.74E-01
200987_x_at	43371.38	2.44E-04
200988_s_at	11472.06	2.44E-04
200989_at	303787.30	2.44E-04
200990_at	51389.38	7.32E-04
200991_s_at	28666.80	1.95E-03
200992_at	126319.06	2.44E-04
200993_at	126038.54	2.44E-04
200994_at	118563.30	2.44E-04
200995_at	39685.27	7.32E-04
200996_at	181587.97	2.44E-04
200997_at	52885.35	2.44E-04
200998_s_at	50590.93	2.44E-04
200999_s_at	51543.18	2.44E-04
201000_at	49320.81	1.22E-03
201001_s_at	41774.55	2.44E-04
201002_s_at	47317.64	2.44E-04
201003_x_at	35779.77	2.44E-04
201004_at	124923.64	2.44E-04
201005_at	59920.22	2.44E-04
201006_at	6392.27	5.86E-03
201007_at	51799.57	2.44E-04
201008_s_at	10865.46	5.86E-03
201009_s_at	12624.39	1.95E-03
201010_s_at	14428.96	2.44E-04
201011_at	54841.28	2.44E-04
201012_at	147858.05	2.44E-04
201013_s_at	171143.36	2.44E-04
201014_s_at	134791.50	2.44E-04
201015_s_at	27077.08	2.44E-04
201016_at	57589.04	2.44E-04
201017_at	21240.35	2.44E-04
201018_at	47028.65	2.44E-04
201019_s_at	114506.99	2.44E-04
201020_at	24223.56	2.44E-04
201021_s_at	226001.95	2.44E-04
201022_s_at	358519.78	2.44E-04
201023_at	58255.04	2.44E-04
201024_x_at	29501.20	2.44E-04
201025_at	11648.72	2.44E-04
201026_at	4658.89	5.86E-03
201027_s_at	12296.78	1.95E-03
201028_s_at	49916.54	2.44E-04
201029_s_at	95606.87	2.44E-04
201030_x_at	487133.84	2.44E-04
201031_s_at	160570.42	2.44E-04
201032_at	25980.86	1.22E-03
201033_x_at	636819.06	2.44E-04
201034_at	54584.01	2.44E-04
201035_s_at	21699.99	1.22E-03
201036_s_at	60332.40	2.44E-04
201037_at	71774.66	2.44E-04
201038_s_at	26299.35	7.32E-04
201039_s_at	33385.90	2.44E-04
201040_at	8942.47	4.15E-03
201041_s_at	90232.31	7.32E-04
201042_at	12143.65	5.86E-03
201043_s_at	61402.56	2.44E-04
201044_x_at	5042.39	1.95E-03
201045_s_at	1053.85	3.34E-01
201046_s_at	50416.68	2.93E-03
201047_x_at	36624.36	2.44E-04
201048_x_at	6071.40	8.06E-02
201049_s_at	593246.90	2.44E-04
201050_at	15571.86	1.42E-02
201051_at	102776.14	2.44E-04
201052_s_at	14630.67	2.44E-04
201053_s_at	13351.32	2.93E-03
201054_at	103809.74	2.44E-04
201055_s_at	32661.74	7.32E-04
201056_at	9544.75	7.32E-04
201057_s_at	15506.16	2.44E-04
201058_s_at	45251.16	7.32E-04
201059_at	38677.60	2.44E-04
201060_x_at	99886.36	2.44E-04
201061_s_at	108557.24	2.44E-04
201062_at	630.50	3.99E-01
201063_at	56626.56	2.44E-04
201064_s_at	70822.05	2.44E-04
