^SAMPLE = GSM1017488
AFFX-CreX-5_at	434674.00	5.17E-05
AFFX-CreX-3_at	525738.80	4.43E-05
AFFX-DapX-5_at	21976.87	4.43E-05
AFFX-DapX-M_at	41019.46	2.58E-04
AFFX-DapX-3_at	38333.00	4.43E-05
AFFX-LysX-5_at	2316.10	2.27E-03
AFFX-LysX-M_at	3185.04	1.38E-02
AFFX-LysX-3_at	7583.54	6.02E-05
AFFX-PheX-5_at	4290.01	8.14E-05
AFFX-PheX-M_at	4980.51	1.10E-04
AFFX-PheX-3_at	4682.81	1.10E-04
AFFX-ThrX-5_at	5266.69	8.14E-05
AFFX-ThrX-M_at	6776.87	4.43E-05
AFFX-ThrX-3_at	9964.13	7.01E-05
AFFX-TrpnX-5_at	516.10	7.27E-02
AFFX-TrpnX-M_at	85.09	9.22E-01
AFFX-TrpnX-3_at	394.11	1.75E-01
AFFX-r2-Ec-bioB-5_at	17173.17	2.44E-04
AFFX-r2-Ec-bioB-M_at	19051.24	2.44E-04
AFFX-r2-Ec-bioB-3_at	16549.43	2.44E-04
AFFX-r2-Ec-bioC-5_at	46054.07	2.44E-04
AFFX-r2-Ec-bioC-3_at	50215.63	2.44E-04
AFFX-r2-Ec-bioD-5_at	202113.02	2.44E-04
AFFX-r2-Ec-bioD-3_at	256987.45	2.44E-04
AFFX-r2-P1-cre-5_at	591996.94	2.44E-04
AFFX-r2-P1-cre-3_at	788314.40	2.44E-04
AFFX-r2-Bs-dap-5_at	25798.61	2.44E-04
AFFX-r2-Bs-dap-M_at	44922.04	2.44E-04
AFFX-r2-Bs-dap-3_at	54582.57	2.44E-04
AFFX-r2-Bs-lys-5_at	4426.99	2.44E-04
AFFX-r2-Bs-lys-M_at	3171.35	2.93E-03
AFFX-r2-Bs-lys-3_at	5145.81	2.44E-04
AFFX-r2-Bs-phe-5_at	6064.83	2.44E-04
AFFX-r2-Bs-phe-M_at	6647.78	2.44E-04
AFFX-r2-Bs-phe-3_at	8579.90	7.32E-04
AFFX-r2-Bs-thr-3_s_at	12512.91	1.95E-03
AFFX-r2-Bs-thr-M_s_at	9907.22	7.32E-04
AFFX-r2-Bs-thr-5_s_at	5799.87	2.44E-04
AFFX-HUMISGF3A/M97935_5_at	8965.50	7.54E-04
AFFX-HUMISGF3A/M97935_MA_at	12709.04	1.95E-04
AFFX-HUMISGF3A/M97935_MB_at	13354.63	4.43E-05
AFFX-HUMISGF3A/M97935_3_at	48311.10	5.17E-05
AFFX-HUMRGE/M10098_5_at	397272.40	4.43E-05
AFFX-HUMRGE/M10098_M_at	137666.50	4.43E-05
AFFX-HUMRGE/M10098_3_at	70545.06	4.43E-05
AFFX-HUMGAPDH/M33197_5_at	717213.40	4.43E-05
AFFX-HUMGAPDH/M33197_M_at	645118.94	4.43E-05
AFFX-HUMGAPDH/M33197_3_at	723734.06	4.43E-05
AFFX-HSAC07/X00351_5_at	460370.44	4.43E-05
AFFX-HSAC07/X00351_M_at	542643.94	4.43E-05
AFFX-HSAC07/X00351_3_at	635888.25	4.43E-05
AFFX-M27830_5_at	66054.54	4.43E-05
AFFX-M27830_M_at	120454.21	1.25E-03
AFFX-M27830_3_at	1353.73	3.54E-01
AFFX-hum_alu_at	788521.44	2.61E-13
1007_s_at	60173.94	3.22E-04
1053_at	26713.28	2.19E-04
117_at	538.03	1.07E-01
121_at	9807.75	4.86E-03
1255_g_at	656.00	8.94E-02
1294_at	1316.98	1.63E-01
1316_at	1048.76	3.52E-02
1320_at	1203.30	1.51E-01
1405_i_at	348.92	4.38E-01
1431_at	293.40	8.94E-02
1438_at	3453.78	8.69E-03
1487_at	10750.10	3.52E-02
1494_f_at	1745.91	2.79E-02
1598_g_at	4984.81	2.19E-01
160020_at	1838.03	1.93E-02
1729_at	13912.96	2.19E-04
1773_at	12238.42	1.14E-02
177_at	3026.71	2.66E-04
179_at	12638.05	5.45E-02
1861_at	7012.50	1.60E-03
200000_s_at	51139.02	2.44E-04
200001_at	132859.19	2.44E-04
200002_at	590704.25	2.44E-04
200003_s_at	732727.06	2.44E-04
200004_at	299274.40	2.44E-04
200005_at	69577.80	2.44E-04
200006_at	422563.60	2.44E-04
200007_at	219349.90	2.44E-04
200008_s_at	109225.86	2.44E-04
200009_at	212747.84	2.44E-04
200010_at	481822.10	2.44E-04
200011_s_at	114489.41	2.44E-04
200012_x_at	445456.50	2.44E-04
200013_at	628921.70	2.44E-04
200014_s_at	184902.97	2.44E-04
200015_s_at	173264.25	7.32E-04
200016_x_at	524234.50	2.44E-04
200017_at	594529.44	2.44E-04
200018_at	648086.75	2.44E-04
200019_s_at	482168.40	2.44E-04
200020_at	93553.39	2.44E-04
200021_at	576651.70	2.44E-04
200022_at	659109.30	2.44E-04
200023_s_at	148838.61	2.44E-04
200024_at	486808.16	7.32E-04
200025_s_at	591258.30	2.44E-04
200026_at	307016.84	2.44E-04
200027_at	103822.48	2.44E-04
200028_s_at	97947.47	2.44E-04
200029_at	313483.06	2.44E-04
200030_s_at	341391.94	2.44E-04
200031_s_at	756008.06	2.44E-04
200032_s_at	627612.56	2.44E-04
200033_at	413321.78	2.44E-04
200034_s_at	573480.75	2.44E-04
200035_at	11034.13	8.06E-03
200036_s_at	371172.84	2.44E-04
200037_s_at	318241.16	2.44E-04
200038_s_at	535802.40	2.44E-04
200039_s_at	147056.52	2.44E-04
200040_at	196403.20	2.44E-04
200041_s_at	185472.45	2.44E-04
200042_at	40042.68	2.44E-04
200043_at	440114.22	2.44E-04
200044_at	137908.36	2.44E-04
200045_at	41210.59	2.44E-04
200046_at	147591.66	2.44E-04
200047_s_at	245639.61	2.44E-04
200048_s_at	254335.50	2.44E-04
200049_at	29479.38	2.44E-04
200050_at	117787.55	2.44E-04
200051_at	15370.79	2.44E-04
200052_s_at	158272.66	2.44E-04
200053_at	40791.57	2.44E-04
200054_at	14998.61	7.32E-04
200055_at	31724.44	2.44E-04
200056_s_at	37433.55	2.44E-04
200057_s_at	230555.84	2.44E-04
200058_s_at	97491.17	2.44E-04
200059_s_at	225312.97	2.44E-04
200060_s_at	90790.16	2.44E-04
200061_s_at	595586.80	2.44E-04
200062_s_at	742705.70	2.44E-04
200063_s_at	564880.30	2.44E-04
200064_at	332192.84	2.44E-04
200065_s_at	181063.27	2.44E-04
200066_at	35787.98	2.44E-04
200067_x_at	109425.47	2.44E-04
200068_s_at	173141.42	2.44E-04
200069_at	11012.09	2.44E-04
200070_at	16339.33	8.06E-03
200071_at	47723.94	2.44E-04
200072_s_at	116718.67	2.44E-04
200073_s_at	169620.14	2.44E-04
200074_s_at	237441.45	2.44E-04
200075_s_at	42695.12	2.44E-04
200076_s_at	26339.10	7.32E-04
200077_s_at	426062.06	2.44E-04
200078_s_at	55189.96	2.44E-04
200079_s_at	182259.90	2.44E-04
200080_s_at	524636.40	2.44E-04
200081_s_at	605372.60	2.44E-04
200082_s_at	547009.20	2.44E-04
200083_at	57386.09	7.32E-04
200084_at	130095.83	2.44E-04
200085_s_at	235547.88	2.44E-04
200086_s_at	300578.03	2.44E-04
200087_s_at	224287.86	2.44E-04
200088_x_at	746595.00	2.44E-04
200089_s_at	498357.80	2.44E-04
200090_at	52996.07	7.32E-04
200091_s_at	536613.80	2.44E-04
200092_s_at	658140.00	2.44E-04
200093_s_at	206416.55	2.44E-04
200094_s_at	293864.34	2.44E-04
200095_x_at	722082.25	2.44E-04
200096_s_at	207578.70	2.44E-04
200097_s_at	153686.05	2.44E-04
200098_s_at	109332.24	2.44E-04
200099_s_at	742051.70	2.44E-04
200593_s_at	54732.43	2.44E-04
200594_x_at	167148.77	2.44E-04
200595_s_at	71337.13	2.44E-04
200596_s_at	22091.06	2.44E-04
200597_at	6127.82	7.32E-04
200598_s_at	77898.28	2.44E-04
200599_s_at	172487.60	2.44E-04
200600_at	303.02	4.32E-01
200601_at	43532.08	2.93E-03
200602_at	37069.44	2.44E-04
200603_at	207816.84	2.44E-04
200604_s_at	124921.81	2.44E-04
200605_s_at	207099.55	2.44E-04
200606_at	191966.88	2.44E-04
200607_s_at	59686.01	7.32E-04
200608_s_at	167634.06	2.44E-04
200609_s_at	77238.06	7.32E-04
200610_s_at	202953.90	2.44E-04
200611_s_at	68997.63	2.44E-04
200612_s_at	18009.91	1.95E-03
200613_at	128735.42	2.44E-04
200614_at	474992.60	2.44E-04
200615_s_at	18116.58	7.32E-04
200616_s_at	39207.26	1.22E-03
200617_at	17563.02	2.44E-04
200618_at	50991.41	2.44E-04
200619_at	40556.06	1.07E-02
200620_at	110725.83	2.44E-04
200621_at	59087.11	2.44E-04
200622_x_at	39186.09	7.32E-04
200623_s_at	14426.66	7.32E-04
200624_s_at	118674.34	2.44E-04
200625_s_at	73686.80	2.44E-04
200626_s_at	177745.77	2.44E-04
200627_at	407526.70	2.44E-04
200628_s_at	26406.71	3.76E-02
200629_at	36431.40	2.44E-04
200630_x_at	179258.22	2.44E-04
200631_s_at	189249.08	2.44E-04
200632_s_at	10183.95	2.44E-04
200633_at	658763.40	2.44E-04
200634_at	309133.62	2.44E-04
200635_s_at	15931.66	7.32E-04
200636_s_at	58129.91	7.32E-04
200637_s_at	9351.10	2.44E-04
200638_s_at	343778.78	2.44E-04
200639_s_at	271821.34	2.44E-04
200640_at	292387.75	2.44E-04
200641_s_at	261404.25	2.44E-04
200642_at	266857.60	2.44E-04
200643_at	19805.84	7.32E-04
200644_at	113640.31	7.32E-04
200645_at	155436.45	2.44E-04
200646_s_at	7103.66	7.32E-04
200647_x_at	265365.12	2.44E-04
200648_s_at	22787.58	2.44E-04
200649_at	10479.33	2.44E-04
200650_s_at	395001.03	2.44E-04
200651_at	702111.00	2.44E-04
200652_at	146725.70	2.44E-04
200653_s_at	245341.36	2.44E-04
200654_at	199763.39	8.06E-03
200655_s_at	247769.27	2.44E-04
200656_s_at	112031.84	2.44E-04
200657_at	472614.78	2.44E-04
200658_s_at	169557.40	2.44E-04
200659_s_at	26945.74	2.44E-04
200660_at	228018.86	1.95E-03
200661_at	28287.13	7.32E-04
200662_s_at	125584.27	2.44E-04
200663_at	264631.44	2.44E-04
200664_s_at	50784.06	1.22E-03
200665_s_at	43.22	7.81E-01
200666_s_at	72725.67	2.44E-04
200667_at	45444.49	2.44E-04
200668_s_at	154423.81	2.44E-04
200669_s_at	77940.17	2.44E-04
200670_at	311880.25	2.44E-04
200671_s_at	1976.55	2.74E-01
200672_x_at	3619.23	8.06E-03
200673_at	311613.30	2.44E-04
200674_s_at	539966.30	2.44E-04
200675_at	64181.47	7.32E-04
200676_s_at	3230.51	5.86E-03
200677_at	165521.31	2.44E-04
200678_x_at	30539.57	1.95E-03
200679_x_at	267801.30	2.44E-04
200680_x_at	546454.20	2.44E-04
200681_at	196733.40	2.44E-04
200682_s_at	156050.34	2.44E-04
200683_s_at	35951.02	2.44E-04
200684_s_at	9794.71	2.44E-04
200685_at	2457.34	2.44E-04
200686_s_at	133754.10	2.44E-04
200687_s_at	54518.55	2.44E-04
200688_at	5769.90	1.07E-02
200689_x_at	529344.60	2.44E-04
200690_at	12844.95	1.22E-03
200691_s_at	130598.53	2.44E-04
200692_s_at	73061.88	2.44E-04
200693_at	316232.62	2.44E-04
200694_s_at	79198.24	2.44E-04
200695_at	24038.51	2.44E-04
200696_s_at	47645.78	1.22E-03
200697_at	41285.79	2.44E-04
200698_at	101109.40	2.44E-04
200699_at	23789.55	2.44E-04
200700_s_at	215637.42	2.44E-04
200701_at	49069.48	7.32E-04
200702_s_at	22012.24	2.44E-04
200703_at	231297.34	2.44E-04
200704_at	47353.08	2.44E-04
200705_s_at	445674.20	2.44E-04
200706_s_at	24568.22	7.32E-04
200707_at	19100.73	2.44E-04
200708_at	38468.62	2.44E-04
200709_at	64021.95	2.44E-04
200710_at	24080.62	2.44E-04
200711_s_at	63178.84	2.44E-04
200712_s_at	47914.50	2.44E-04
200713_s_at	94635.47	2.44E-04
200714_x_at	81318.67	2.44E-04
200715_x_at	346012.47	2.44E-04
200716_x_at	654192.10	2.44E-04
200717_x_at	775813.90	2.44E-04
200718_s_at	513503.72	2.44E-04
200719_at	5891.74	7.32E-04
200720_s_at	19410.77	2.44E-04
200721_s_at	15169.83	1.95E-03
200722_s_at	28988.66	2.44E-04
200723_s_at	126563.73	2.44E-04
200724_at	2394.33	4.61E-02
200725_x_at	462411.90	2.44E-04
200726_at	185223.98	2.44E-04
200727_s_at	41454.78	7.32E-04
200728_at	102230.96	2.44E-04
200729_s_at	150329.88	2.44E-04
200730_s_at	63802.35	2.44E-04
200731_s_at	35366.00	2.44E-04
200732_s_at	58614.64	2.44E-04
200733_s_at	200217.66	7.32E-04
200734_s_at	61143.26	2.44E-04
200735_x_at	520861.16	2.44E-04
200736_s_at	56.69	9.54E-01
200737_at	87455.74	7.32E-04
200738_s_at	321115.62	2.44E-04
200739_s_at	60421.02	2.44E-04
200740_s_at	251347.31	2.44E-04
200741_s_at	662575.40	2.44E-04
200742_s_at	4807.10	2.44E-04
200743_s_at	9758.63	2.44E-04
200744_s_at	86758.06	2.44E-04
200745_s_at	67345.75	2.44E-04
200746_s_at	79209.28	7.32E-04
200747_s_at	16993.12	4.15E-03
200748_s_at	459022.80	2.44E-04
200749_at	88269.63	2.44E-04
200750_s_at	411592.53	2.44E-04
200751_s_at	203223.55	2.44E-04
200752_s_at	12220.11	7.32E-04
200753_x_at	92707.13	2.44E-04
200754_x_at	202032.08	2.44E-04
200755_s_at	27586.12	2.44E-04
200756_x_at	10145.22	2.44E-04
200757_s_at	27989.18	7.32E-04
200758_s_at	32705.87	2.44E-04
200759_x_at	48485.84	2.44E-04
200760_s_at	44756.70	2.44E-04
200761_s_at	65744.11	2.44E-04
200762_at	44795.56	2.44E-04
200763_s_at	554735.10	2.44E-04
200764_s_at	54565.31	2.44E-04
200765_x_at	99389.82	2.44E-04
200766_at	45154.01	2.44E-04
200767_s_at	7533.27	2.44E-04
200768_s_at	51273.92	2.44E-04
200769_s_at	12570.76	1.95E-03
200770_s_at	9660.70	2.44E-04
200771_at	13590.12	5.86E-03
200772_x_at	345281.34	2.44E-04
200773_x_at	353354.16	2.44E-04
200774_at	215699.40	2.44E-04
200775_s_at	315193.66	2.44E-04
200776_s_at	207254.06	2.44E-04
200777_s_at	168327.45	2.44E-04
200778_s_at	128645.77	2.44E-04
200779_at	121118.77	2.44E-04
200780_x_at	488088.80	2.44E-04
200781_s_at	604701.25	2.44E-04
200782_at	80948.83	2.44E-04
200783_s_at	50639.92	2.44E-04
200784_s_at	122.45	9.70E-01
200785_s_at	1630.63	1.86E-02
200786_at	244212.40	2.44E-04
200787_s_at	12664.69	2.44E-04
200788_s_at	22067.31	7.32E-04
200789_at	62824.56	5.86E-03
200790_at	172132.52	2.44E-04
200791_s_at	46529.88	2.44E-04
200792_at	162222.66	7.32E-04
200793_s_at	38475.68	7.32E-04
200794_x_at	287687.66	2.44E-04
200795_at	1397.89	2.93E-03
200796_s_at	14234.84	2.93E-03
200797_s_at	105790.60	2.44E-04
200798_x_at	115444.99	2.44E-04
200799_at	265963.22	2.44E-04
200800_s_at	90666.37	2.44E-04
200801_x_at	723346.50	2.44E-04
200802_at	128761.06	2.44E-04
200803_s_at	311277.00	2.44E-04
200804_at	131933.53	2.44E-04
200805_at	36459.15	2.44E-04
200806_s_at	310092.84	2.44E-04
200807_s_at	599806.90	2.44E-04
200808_s_at	4789.44	2.44E-04
200809_x_at	648174.80	2.44E-04
200810_s_at	139946.88	2.44E-04
200811_at	50297.23	2.93E-03
200812_at	141050.95	2.44E-04
200813_s_at	10734.61	2.93E-03
200814_at	87815.47	2.44E-04
200815_s_at	25318.82	2.44E-04
200816_s_at	25092.25	7.32E-04
200817_x_at	766794.10	2.44E-04
200818_at	145015.28	2.44E-04
200819_s_at	555336.20	2.44E-04
200820_at	112286.09	2.44E-04
200821_at	60667.10	2.44E-04
200822_x_at	165595.97	2.44E-04
200823_x_at	402297.20	2.44E-04
200824_at	1713.03	4.61E-02
200825_s_at	37489.15	2.44E-04
200826_at	429860.12	2.44E-04
200827_at	8545.74	2.93E-03
200828_s_at	117976.52	2.44E-04
200829_x_at	77366.31	2.44E-04
200830_at	113918.38	2.44E-04
200831_s_at	75417.63	7.32E-04
200832_s_at	194205.08	2.44E-04
200833_s_at	163348.28	2.44E-04
200834_s_at	747561.40	2.44E-04
200835_s_at	1088.89	5.68E-01
200836_s_at	4131.94	5.62E-02
200837_at	129092.64	2.44E-04
200838_at	27804.11	2.44E-04
200839_s_at	48447.27	2.44E-04
200840_at	497959.78	2.44E-04
200841_s_at	18288.08	2.44E-04
200842_s_at	56037.72	2.44E-04
200843_s_at	29326.66	2.44E-04
200844_s_at	220211.69	2.44E-04
200845_s_at	138656.00	2.44E-04
200846_s_at	188330.31	2.44E-04
200847_s_at	128621.52	2.44E-04
200848_at	32706.67	2.44E-04
200849_s_at	27616.38	2.44E-04
200850_s_at	79574.10	2.44E-04
200851_s_at	85280.99	7.32E-04
200852_x_at	62121.65	2.93E-03
200853_at	505336.28	2.44E-04
200854_at	13435.95	2.44E-04
200855_at	6081.33	2.93E-03
200856_x_at	5173.42	2.44E-04
200857_s_at	8556.19	1.42E-02
200858_s_at	417647.34	2.44E-04
200859_x_at	35795.89	7.32E-04
200860_s_at	32532.37	2.44E-04
200861_at	9375.32	5.86E-03
200862_at	38989.71	2.44E-04
200863_s_at	173436.45	2.44E-04
200864_s_at	33637.02	2.44E-04
200865_at	41.66	8.29E-01
200866_s_at	59579.46	1.22E-03
200867_at	59850.11	2.44E-04
200868_s_at	96111.23	2.44E-04
200869_at	731753.06	2.44E-04
200870_at	174195.80	2.44E-04
200871_s_at	95471.73	2.44E-04
200872_at	339139.34	2.44E-04
200873_s_at	190067.42	2.44E-04
200874_s_at	7153.03	2.44E-04
200875_s_at	50842.64	2.44E-04
200876_s_at	294178.25	7.32E-04
200877_at	260521.77	2.44E-04
200878_at	4543.70	2.44E-04
200879_s_at	137.81	7.54E-01
200880_at	50305.72	7.32E-04
200881_s_at	184453.75	2.44E-04
200882_s_at	184361.50	2.44E-04
200883_at	114390.95	2.44E-04
200884_at	17330.00	4.15E-03
200885_at	84420.74	7.32E-04
200886_s_at	219905.19	2.44E-04
200887_s_at	74520.20	2.44E-04
200888_s_at	283898.22	2.44E-04
200889_s_at	72134.16	2.44E-04
200890_s_at	37358.85	2.44E-04
200891_s_at	162933.81	2.44E-04
200892_s_at	149571.45	2.44E-04
200893_at	214099.78	2.44E-04
200894_s_at	42683.96	5.86E-03
200895_s_at	108368.65	2.44E-04
200896_x_at	95439.63	2.44E-04
200897_s_at	13504.86	2.44E-04
200898_s_at	17558.92	7.32E-04
200899_s_at	31997.23	2.44E-04
200900_s_at	26145.74	2.44E-04
200901_s_at	35449.78	2.44E-04
200902_at	75496.64	2.44E-04
200903_s_at	63379.54	2.44E-04
200904_at	8827.80	7.32E-04
200905_x_at	46880.39	2.44E-04
200906_s_at	2157.84	1.07E-02
200907_s_at	9034.06	1.95E-03
200908_s_at	3063.55	1.71E-01
200909_s_at	381943.84	2.44E-04
200910_at	183820.33	2.44E-04
200911_s_at	10507.64	3.03E-02
200912_s_at	233295.70	2.44E-04
200913_at	21235.84	7.32E-04
200914_x_at	28615.48	2.44E-04
200915_x_at	65077.23	2.44E-04
200916_at	99174.50	2.44E-04
200917_s_at	8598.34	2.39E-02
200918_s_at	52667.33	1.95E-03
200919_at	17888.88	1.42E-02
200920_s_at	51958.78	2.44E-04
200921_s_at	51101.43	2.44E-04
200922_at	27768.58	2.44E-04
200923_at	11921.24	5.86E-03
200924_s_at	30385.14	7.32E-04
200925_at	443339.06	2.44E-04
200926_at	744450.90	2.44E-04
200927_s_at	51648.80	2.44E-04
200928_s_at	1830.25	1.95E-03
200929_at	287056.22	2.44E-04
200930_s_at	890.40	1.95E-01
200931_s_at	23354.23	2.44E-04
200932_s_at	34327.24	2.44E-04
200933_x_at	691058.06	2.44E-04
200934_at	179565.31	2.44E-04
200935_at	12141.98	2.44E-04
200936_at	683823.10	2.44E-04
200937_s_at	330574.90	2.44E-04
200938_s_at	347.13	4.66E-01
200939_s_at	480.40	4.32E-01
200940_s_at	6278.85	1.22E-03
200941_at	39270.10	2.44E-04
200942_s_at	287650.30	2.44E-04
200943_at	501993.56	2.44E-04
200944_s_at	447545.03	2.44E-04
200945_s_at	63022.61	2.44E-04
200946_x_at	21736.13	2.44E-04
200947_s_at	23091.29	2.93E-03
200948_at	51757.92	2.44E-04
200949_x_at	434362.10	2.44E-04
200950_at	186166.45	2.44E-04
200951_s_at	263.19	7.81E-01
200952_s_at	106.07	4.66E-01
200953_s_at	461.08	3.66E-01
200954_at	38557.24	9.52E-02
200955_at	53956.23	2.44E-04
200956_s_at	20204.65	7.32E-04
200957_s_at	22679.01	2.44E-04
200958_s_at	92602.07	2.44E-04
200959_at	74132.27	2.44E-04
200960_x_at	104319.55	2.93E-03
200961_at	181786.89	2.44E-04
200962_at	3831.16	1.07E-02
200963_x_at	619088.30	2.44E-04
200964_at	89968.20	2.44E-04
200965_s_at	7842.61	1.95E-03
200966_x_at	491863.62	2.44E-04
200967_at	237562.58	2.44E-04
200968_s_at	97841.82	2.44E-04
200969_at	63604.09	2.44E-04
200970_s_at	68783.88	7.32E-04
200971_s_at	230049.38	2.44E-04
200972_at	65271.85	2.44E-04
200973_s_at	33145.28	2.44E-04
200974_at	4307.39	1.07E-02
200975_at	96734.03	2.44E-04
200976_s_at	38354.52	2.44E-04
200977_s_at	66471.23	2.44E-04
200978_at	156327.38	2.44E-04
200979_at	6696.87	2.44E-04
200980_s_at	52789.20	2.39E-02
200981_x_at	556551.70	2.44E-04
200982_s_at	10012.39	2.44E-04
200983_x_at	58448.57	2.44E-04
200984_s_at	45385.67	2.44E-04
200985_s_at	42989.77	2.44E-04
200986_at	45.58	9.05E-01
200987_x_at	21491.56	2.44E-04
200988_s_at	2328.97	2.44E-04
200989_at	266889.16	2.44E-04
200990_at	74375.89	7.32E-04
200991_s_at	57138.18	7.32E-04
200992_at	59366.38	2.44E-04
200993_at	48448.14	2.44E-04
200994_at	44689.67	2.44E-04
200995_at	7573.87	1.42E-02
200996_at	191010.66	2.44E-04
200997_at	100384.32	2.44E-04
200998_s_at	19031.67	2.44E-04
200999_s_at	24015.84	1.22E-03
201000_at	77094.66	7.32E-04
201001_s_at	134115.10	2.44E-04
201002_s_at	136016.88	2.44E-04
201003_x_at	34242.30	2.44E-04
201004_at	220342.11	2.44E-04
201005_at	284213.62	2.44E-04
201006_at	3899.93	3.03E-02
201007_at	72000.16	2.44E-04
201008_s_at	80167.27	2.44E-04
201009_s_at	58821.30	2.44E-04
201010_s_at	89727.27	2.44E-04
201011_at	69268.98	2.44E-04
201012_at	20487.63	2.44E-04
201013_s_at	97028.75	2.44E-04
201014_s_at	72340.03	2.44E-04
201015_s_at	48932.51	2.44E-04
201016_at	52794.54	2.44E-04
201017_at	16778.72	2.44E-04
201018_at	22390.49	7.32E-04
201019_s_at	133729.70	2.44E-04
201020_at	20130.84	2.44E-04
201021_s_at	283606.80	2.44E-04
201022_s_at	296383.62	2.44E-04
201023_at	165116.90	2.44E-04
201024_x_at	28572.52	2.44E-04
201025_at	7677.03	2.44E-04
201026_at	4065.14	1.07E-02
201027_s_at	13741.08	7.32E-04
201028_s_at	37064.15	2.44E-04
201029_s_at	80074.94	2.44E-04
201030_x_at	5562.33	1.42E-02
201031_s_at	175792.05	2.44E-04
201032_at	22049.05	7.32E-04
201033_x_at	598818.20	2.44E-04
201034_at	22303.05	7.32E-04
201035_s_at	13718.82	1.22E-03
201036_s_at	41170.78	2.44E-04
201037_at	72202.09	2.44E-04
201038_s_at	29724.71	1.95E-03
201039_s_at	24882.32	2.44E-04
201040_at	6321.23	1.07E-02
201041_s_at	19085.32	7.32E-04
201042_at	2135.54	1.95E-01
201043_s_at	60507.04	2.44E-04
201044_x_at	1296.08	1.30E-01
201045_s_at	1000.39	2.46E-01
201046_s_at	37491.72	8.06E-03
201047_x_at	77220.52	2.44E-04
201048_x_at	10694.81	5.86E-03
201049_s_at	697298.10	2.44E-04
201050_at	10160.41	1.42E-02
201051_at	82085.65	2.44E-04
201052_s_at	31520.83	7.32E-04
201053_s_at	39980.34	1.22E-03
201054_at	110523.67	2.44E-04
201055_s_at	27556.26	2.44E-04
201056_at	6355.66	1.95E-03
201057_s_at	22613.69	2.44E-04
201058_s_at	267.59	7.54E-01
201059_at	67438.81	7.32E-04
201060_x_at	63743.20	2.44E-04
201061_s_at	45754.68	7.32E-04
201062_at	712.99	5.34E-01
201063_at	4825.72	7.32E-04
201064_s_at	34135.79	2.44E-04
