^SAMPLE = GSM1017503
AFFX-r2-Ec-bioB-M_at	20967.63	2.44E-04
AFFX-r2-Ec-bioB-3_at	17680.29	2.44E-04
AFFX-r2-Ec-bioC-5_at	51239.72	2.44E-04
AFFX-r2-Ec-bioC-3_at	64157.91	2.44E-04
AFFX-r2-Ec-bioD-5_at	225460.05	2.44E-04
AFFX-r2-Ec-bioD-3_at	289515.78	2.44E-04
AFFX-r2-P1-cre-5_at	664560.70	2.44E-04
AFFX-r2-P1-cre-3_at	839581.44	2.44E-04
AFFX-r2-Bs-dap-5_at	29177.34	2.44E-04
AFFX-r2-Bs-dap-M_at	41206.92	2.44E-04
AFFX-r2-Bs-dap-3_at	60372.96	2.44E-04
AFFX-r2-Bs-lys-5_at	3604.58	2.44E-04
AFFX-r2-Bs-lys-M_at	3819.83	2.44E-04
AFFX-r2-Bs-lys-3_at	3607.70	2.44E-04
AFFX-r2-Bs-phe-5_at	5321.73	2.44E-04
AFFX-r2-Bs-phe-M_at	5761.04	2.44E-04
AFFX-r2-Bs-phe-3_at	8719.74	2.44E-04
AFFX-r2-Bs-thr-3_s_at	13620.64	7.32E-04
AFFX-r2-Bs-thr-M_s_at	10444.01	1.95E-03
AFFX-r2-Bs-thr-5_s_at	6725.38	2.44E-04
AFFX-HUMISGF3A/M97935_5_at	43016.82	5.17E-05
AFFX-HUMISGF3A/M97935_MA_at	51216.62	5.17E-05
AFFX-HUMISGF3A/M97935_MB_at	48569.27	4.43E-05
AFFX-HUMISGF3A/M97935_3_at	148399.33	4.43E-05
AFFX-HUMRGE/M10098_5_at	707916.25	4.43E-05
AFFX-HUMRGE/M10098_M_at	109646.20	4.43E-05
AFFX-HUMRGE/M10098_3_at	35943.30	7.01E-05
AFFX-HUMGAPDH/M33197_5_at	730006.30	4.43E-05
AFFX-HUMGAPDH/M33197_M_at	691401.10	4.43E-05
AFFX-HUMGAPDH/M33197_3_at	735054.50	4.43E-05
AFFX-HSAC07/X00351_5_at	480491.12	4.43E-05
AFFX-HSAC07/X00351_M_at	546395.25	4.43E-05
AFFX-HSAC07/X00351_3_at	640844.50	4.43E-05
AFFX-M27830_5_at	58102.99	4.43E-05
AFFX-M27830_M_at	90572.77	1.80E-03
AFFX-M27830_3_at	501.20	4.70E-01
AFFX-hum_alu_at	883922.56	2.61E-13
1007_s_at	2591.37	1.39E-01
1053_at	10093.98	4.68E-04
117_at	2088.63	4.18E-03
121_at	8040.17	1.70E-02
1255_g_at	97.40	7.15E-01
1294_at	3798.79	9.99E-03
1316_at	1291.50	2.79E-02
1320_at	947.28	3.21E-01
1405_i_at	85.98	8.35E-01
1431_at	644.80	1.93E-02
1438_at	199.71	7.49E-01
1487_at	5413.24	1.63E-01
1494_f_at	1946.95	4.40E-02
1598_g_at	4637.68	1.63E-01
160020_at	41684.96	3.22E-04
1729_at	5834.63	3.07E-03
1773_at	12659.91	1.35E-03
177_at	6090.35	2.66E-04
179_at	10938.14	8.13E-02
1861_at	3048.40	3.13E-02
200000_s_at	42973.60	2.44E-04
200001_at	94323.73	7.32E-04
200002_at	541147.94	2.44E-04
200003_s_at	786967.30	2.44E-04
200004_at	295237.72	2.44E-04
200005_at	227923.60	2.44E-04
200006_at	499179.28	2.44E-04
200007_at	154560.80	2.44E-04
200008_s_at	80730.31	2.44E-04
200009_at	150368.70	2.44E-04
200010_at	560009.90	2.44E-04
200011_s_at	38229.18	2.44E-04
200012_x_at	389220.00	2.44E-04
200013_at	680095.60	2.44E-04
200014_s_at	74090.18	2.44E-04
200015_s_at	200687.23	2.44E-04
200016_x_at	450382.03	2.44E-04
200017_at	519509.44	2.44E-04
200018_at	713292.50	2.44E-04
200019_s_at	161676.84	2.44E-04
200020_at	59433.37	2.44E-04
200021_at	371550.28	1.95E-03
200022_at	572930.44	2.44E-04
200023_s_at	263295.10	2.44E-04
200024_at	485832.10	2.44E-04
200025_s_at	619110.06	2.44E-04
200026_at	397680.50	2.44E-04
200027_at	179741.97	2.44E-04
200028_s_at	110995.88	2.44E-04
200029_at	515647.66	2.44E-04
200030_s_at	379283.94	2.44E-04
200031_s_at	748429.40	2.44E-04
200032_s_at	526842.40	2.44E-04
200033_at	239825.83	2.44E-04
200034_s_at	518361.66	2.44E-04
200035_at	13014.52	5.86E-03
200036_s_at	281043.22	2.44E-04
200037_s_at	231951.55	2.44E-04
200038_s_at	562764.94	2.44E-04
200039_s_at	204885.80	2.44E-04
200040_at	128381.06	2.44E-04
200041_s_at	153527.10	2.44E-04
200042_at	97761.23	2.44E-04
200043_at	143217.19	2.44E-04
200044_at	91169.73	2.44E-04
200045_at	26414.46	7.32E-04
200046_at	170311.36	2.44E-04
200047_s_at	104228.23	2.44E-04
200048_s_at	151364.02	2.44E-04
200049_at	14804.58	2.44E-04
200050_at	44982.40	2.44E-04
200051_at	6239.81	2.44E-04
200052_s_at	74404.60	2.44E-04
200053_at	28775.91	2.44E-04
200054_at	9673.79	1.22E-03
200055_at	105543.09	2.44E-04
200056_s_at	40123.98	2.44E-04
200057_s_at	189141.06	2.44E-04
200058_s_at	72419.48	2.44E-04
200059_s_at	292040.75	2.44E-04
200060_s_at	85103.67	2.44E-04
200061_s_at	520199.30	2.44E-04
200062_s_at	592572.10	2.44E-04
200063_s_at	607300.90	2.44E-04
200064_at	362568.47	7.32E-04
200065_s_at	176174.27	2.44E-04
200066_at	45379.54	2.44E-04
200067_x_at	135562.20	2.44E-04
200068_s_at	283078.10	2.44E-04
200069_at	10567.56	2.44E-04
200070_at	15976.25	1.22E-03
200071_at	35510.82	2.44E-04
200072_s_at	100978.67	2.44E-04
200073_s_at	119495.77	2.44E-04
200074_s_at	246838.27	2.44E-04
200075_s_at	35200.52	2.44E-04
200076_s_at	30519.39	7.32E-04
200077_s_at	473611.90	2.44E-04
200078_s_at	115043.88	2.44E-04
200079_s_at	64747.04	2.44E-04
200080_s_at	324460.53	2.44E-04
200081_s_at	558121.40	2.44E-04
200082_s_at	572397.80	2.44E-04
200083_at	39765.44	7.32E-04
200084_at	186763.06	2.44E-04
200085_s_at	169753.16	2.44E-04
200086_s_at	150681.58	2.44E-04
200087_s_at	170605.90	2.44E-04
200088_x_at	505659.47	2.44E-04
200089_s_at	369180.90	2.44E-04
200090_at	128055.81	2.44E-04
200091_s_at	237634.00	2.44E-04
200092_s_at	566924.90	2.44E-04
200093_s_at	224011.95	2.44E-04
200094_s_at	319737.70	2.44E-04
200095_x_at	718054.44	2.44E-04
200096_s_at	217396.47	2.44E-04
200097_s_at	152371.08	2.44E-04
200098_s_at	137982.31	2.44E-04
200099_s_at	759936.30	2.44E-04
200593_s_at	44163.06	2.44E-04
200594_x_at	112156.36	2.44E-04
200595_s_at	138425.53	2.44E-04
200596_s_at	41832.49	2.44E-04
200597_at	8112.53	2.44E-04
200598_s_at	163070.45	2.44E-04
200599_s_at	287663.40	2.44E-04
200600_at	178027.38	2.44E-04
200601_at	95775.23	2.44E-04
200602_at	105560.13	2.44E-04
200603_at	319902.03	2.44E-04
200604_s_at	98411.34	2.44E-04
200605_s_at	223686.00	2.44E-04
200606_at	5723.12	7.32E-04
200607_s_at	39417.18	1.95E-03
200608_s_at	113529.27	2.44E-04
200609_s_at	99411.70	2.44E-04
200610_s_at	241429.40	2.44E-04
200611_s_at	118076.57	2.44E-04
200612_s_at	17789.72	7.32E-04
200613_at	159492.11	2.44E-04
200614_at	250295.08	2.44E-04
200615_s_at	39323.57	2.44E-04
200616_s_at	69334.32	7.32E-04
200617_at	33472.96	2.44E-04
200618_at	58846.28	7.32E-04
200619_at	12736.00	2.39E-02
200620_at	198959.83	2.44E-04
200621_at	69775.41	2.44E-04
200622_x_at	55947.63	2.44E-04
200623_s_at	23843.40	2.44E-04
200624_s_at	121605.67	2.44E-04
200625_s_at	325209.34	2.44E-04
200626_s_at	184943.72	2.44E-04
200627_at	258098.83	2.44E-04
200628_s_at	31786.35	1.86E-02
200629_at	36171.38	2.44E-04
200630_x_at	85971.66	2.44E-04
200631_s_at	99374.30	2.44E-04
200632_s_at	4291.29	1.95E-03
200633_at	811636.00	2.44E-04
200634_at	191779.60	2.44E-04
200635_s_at	2779.19	4.15E-03
200636_s_at	16475.67	1.07E-02
200637_s_at	2893.84	3.03E-02
200638_s_at	273464.50	2.44E-04
200639_s_at	223971.06	2.44E-04
200640_at	276022.90	2.44E-04
200641_s_at	212434.53	2.44E-04
200642_at	265865.28	2.44E-04
200643_at	33508.05	2.44E-04
200644_at	178492.55	7.32E-04
200645_at	157301.00	2.44E-04
200646_s_at	23515.73	7.32E-04
200647_x_at	161609.56	7.32E-04
200648_s_at	1028.51	1.12E-01
200649_at	33745.31	2.44E-04
200650_s_at	682093.80	2.44E-04
200651_at	787032.30	2.44E-04
200652_at	118150.51	2.44E-04
200653_s_at	134400.53	2.44E-04
200654_at	237532.61	1.42E-02
200655_s_at	139268.30	2.44E-04
200656_s_at	104414.83	2.44E-04
200657_at	445251.03	2.44E-04
200658_s_at	103739.06	2.44E-04
200659_s_at	13963.71	2.44E-04
200660_at	89440.74	7.32E-04
200661_at	74924.82	2.44E-04
200662_s_at	125556.43	2.44E-04
200663_at	654649.56	2.44E-04
200664_s_at	56976.17	7.32E-04
200665_s_at	444322.72	2.44E-04
200666_s_at	78888.55	2.44E-04
200667_at	49599.37	2.44E-04
200668_s_at	112643.01	2.44E-04
200669_s_at	63727.37	2.44E-04
200670_at	68710.40	2.44E-04
200671_s_at	12335.91	5.86E-03
200672_x_at	21977.20	2.44E-04
200673_at	298690.34	2.44E-04
200674_s_at	476032.90	2.44E-04
200675_at	321224.53	2.44E-04
200676_s_at	5492.09	1.22E-03
200677_at	474518.25	2.44E-04
200678_x_at	53684.06	2.44E-04
200679_x_at	98543.90	2.44E-04
200680_x_at	324563.47	2.44E-04
200681_at	185922.95	2.44E-04
200682_s_at	192646.06	2.44E-04
200683_s_at	40805.38	2.44E-04
200684_s_at	17428.16	2.44E-04
200685_at	8774.83	7.32E-04
200686_s_at	129858.47	2.44E-04
200687_s_at	28591.97	7.32E-04
200688_at	1776.97	1.50E-01
200689_x_at	291577.22	2.44E-04
200690_at	20615.43	7.32E-04
200691_s_at	112703.63	2.44E-04
200692_s_at	66225.13	2.44E-04
200693_at	261826.08	2.44E-04
200694_s_at	40774.18	2.44E-04
200695_at	17872.07	1.95E-03
200696_s_at	141014.08	2.44E-04
200697_at	25910.49	1.95E-03
200698_at	101006.04	2.44E-04
200699_at	26903.16	2.44E-04
200700_s_at	163377.81	2.44E-04
200701_at	118191.88	2.44E-04
200702_s_at	8238.24	2.44E-04
200703_at	322363.66	2.44E-04
200704_at	196827.20	2.44E-04
200705_s_at	285332.06	2.44E-04
200706_s_at	110523.53	2.44E-04
200707_at	39339.82	2.44E-04
200708_at	34367.34	2.44E-04
200709_at	208067.40	2.44E-04
200710_at	28465.54	2.44E-04
200711_s_at	43988.22	2.44E-04
200712_s_at	77753.13	2.44E-04
200713_s_at	132991.80	2.44E-04
200714_x_at	40153.70	2.44E-04
200715_x_at	239342.36	2.44E-04
200716_x_at	685477.60	2.44E-04
200717_x_at	731170.94	2.44E-04
200718_s_at	435383.03	2.44E-04
200719_at	4625.38	2.44E-04
200720_s_at	27298.88	2.44E-04
200721_s_at	17280.96	2.44E-04
200722_s_at	33898.82	2.44E-04
200723_s_at	96991.77	2.44E-04
200724_at	1746.67	3.03E-02
200725_x_at	360851.80	2.44E-04
200726_at	194641.48	2.44E-04
200727_s_at	50147.07	7.32E-04
200728_at	150546.77	2.44E-04
200729_s_at	164428.20	2.44E-04
200730_s_at	56771.17	2.44E-04
200731_s_at	46630.84	2.44E-04
200732_s_at	100489.82	2.44E-04
200733_s_at	173002.03	2.44E-04
200734_s_at	68384.46	2.44E-04
200735_x_at	392419.94	2.44E-04
200736_s_at	173387.88	7.32E-04
200737_at	110021.58	2.44E-04
200738_s_at	408343.40	2.44E-04
200739_s_at	25350.06	2.44E-04
200740_s_at	90231.42	2.44E-04
200741_s_at	647903.56	2.44E-04
200742_s_at	76182.07	2.44E-04
200743_s_at	96665.92	2.44E-04
200744_s_at	119033.31	2.44E-04
200745_s_at	122850.01	2.44E-04
200746_s_at	123133.30	2.44E-04
200747_s_at	6955.11	3.76E-02
200748_s_at	281746.78	2.44E-04
200749_at	76547.09	2.44E-04
200750_s_at	263053.60	2.44E-04
200751_s_at	99968.20	2.44E-04
200752_s_at	2521.91	5.62E-02
200753_x_at	58494.32	2.44E-04
200754_x_at	148026.97	2.44E-04
200755_s_at	135311.39	2.44E-04
200756_x_at	132572.00	2.44E-04
200757_s_at	132064.47	2.44E-04
200758_s_at	35315.00	7.32E-04
200759_x_at	48980.38	2.44E-04
200760_s_at	220799.22	2.44E-04
200761_s_at	293555.00	2.44E-04
200762_at	16868.01	2.44E-04
200763_s_at	672637.50	2.44E-04
200764_s_at	61209.74	2.44E-04
200765_x_at	135884.66	2.44E-04
200766_at	34920.43	2.44E-04
200767_s_at	5341.46	2.44E-04
200768_s_at	72248.50	2.44E-04
200769_s_at	20230.79	2.44E-04
200770_s_at	37886.30	2.44E-04
200771_at	28836.99	2.44E-04
200772_x_at	165394.48	2.44E-04
200773_x_at	235295.66	2.44E-04
200774_at	113985.38	2.44E-04
200775_s_at	225537.34	2.44E-04
200776_s_at	106760.56	2.44E-04
200777_s_at	119881.10	2.44E-04
200778_s_at	153125.47	2.44E-04
200779_at	110067.28	2.44E-04
200780_x_at	417459.84	2.44E-04
200781_s_at	500357.20	2.44E-04
200782_at	354503.40	2.44E-04
200783_s_at	35825.59	2.44E-04
200784_s_at	222.06	9.32E-01
200785_s_at	906.09	3.99E-01
200786_at	259074.02	2.44E-04
200787_s_at	32759.56	2.44E-04
200788_s_at	68839.38	2.44E-04
200789_at	40496.48	5.86E-03
200790_at	36220.86	1.95E-03
200791_s_at	186363.90	2.44E-04
200792_at	208844.55	2.44E-04
200793_s_at	93668.46	2.44E-04
200794_x_at	138349.81	2.44E-04
200795_at	2030.12	1.95E-03
200796_s_at	4994.95	5.86E-03
200797_s_at	40826.56	7.32E-04
200798_x_at	56701.72	2.44E-04
200799_at	232610.58	2.44E-04
200800_s_at	71281.31	2.44E-04
200801_x_at	748892.40	2.44E-04
200802_at	102412.59	2.44E-04
200803_s_at	267799.30	2.44E-04
200804_at	59285.55	2.44E-04
200805_at	36730.22	2.44E-04
200806_s_at	320839.62	2.44E-04
200807_s_at	648742.70	2.44E-04
200808_s_at	6520.95	2.44E-04
200809_x_at	449248.94	2.44E-04
200810_s_at	34423.57	2.44E-04
200811_at	17988.09	1.86E-02
200812_at	139542.08	2.44E-04
200813_s_at	11189.99	1.95E-03
200814_at	33211.74	2.44E-04
200815_s_at	33027.44	2.44E-04
200816_s_at	32050.90	2.44E-04
200817_x_at	778657.44	2.44E-04
200818_at	160105.08	2.44E-04
200819_s_at	647136.70	2.44E-04
200820_at	122122.32	2.44E-04
200821_at	211691.42	2.44E-04
200822_x_at	112691.20	2.44E-04
200823_x_at	377674.12	2.44E-04
200824_at	196734.16	2.44E-04
200825_s_at	30661.98	7.32E-04
200826_at	439409.28	2.44E-04
200827_at	120604.44	7.32E-04
200828_s_at	93579.02	2.44E-04
200829_x_at	67948.14	2.44E-04
200830_at	112757.42	2.44E-04
200831_s_at	121509.52	2.44E-04
200832_s_at	214279.72	2.44E-04
200833_s_at	108948.30	2.44E-04
200834_s_at	653067.25	2.44E-04
200835_s_at	2629.53	2.19E-01
200836_s_at	6710.62	3.76E-02
200837_at	109721.20	2.44E-04
200838_at	400764.90	2.44E-04
200839_s_at	414614.94	2.44E-04
200840_at	235710.02	2.44E-04
200841_s_at	16747.22	2.44E-04
200842_s_at	60529.37	2.44E-04
200843_s_at	38953.44	2.44E-04
200844_s_at	153232.66	2.44E-04
200845_s_at	66614.60	2.44E-04
200846_s_at	31710.02	2.44E-04
200847_s_at	113864.87	2.44E-04
200848_at	70217.71	2.44E-04
200849_s_at	64149.46	2.44E-04
200850_s_at	160815.14	2.44E-04
200851_s_at	36957.44	1.95E-03
200852_x_at	28437.73	4.15E-03
200853_at	452395.78	2.44E-04
200854_at	7263.35	2.44E-04
200855_at	1983.21	4.15E-03
200856_x_at	3977.94	2.44E-04
200857_s_at	5945.26	5.86E-03
200858_s_at	337588.00	2.44E-04
200859_x_at	38715.38	7.32E-04
200860_s_at	30703.10	2.44E-04
200861_at	5452.53	2.93E-03
200862_at	79604.15	2.44E-04
200863_s_at	134481.55	2.44E-04
200864_s_at	20049.65	2.44E-04
200865_at	31.05	8.88E-01
200866_s_at	211930.61	2.44E-04
200867_at	36572.86	2.44E-04
200868_s_at	59473.22	2.44E-04
200869_at	699194.70	2.44E-04
200870_at	203921.55	2.44E-04
200871_s_at	389117.66	2.44E-04
200872_at	244813.89	2.44E-04
200873_s_at	213812.69	2.44E-04
200874_s_at	13447.85	2.44E-04
200875_s_at	88608.98	2.44E-04
200876_s_at	198924.70	2.44E-04
200877_at	291929.28	2.44E-04
200878_at	26123.47	2.44E-04
200879_s_at	1354.54	1.12E-01
200880_at	55174.43	7.32E-04
200881_s_at	149415.16	2.44E-04
200882_s_at	78780.36	2.44E-04
200883_at	117606.77	2.44E-04
200884_at	2759.14	1.42E-02
200885_at	97965.71	7.32E-04
200886_s_at	188647.90	2.44E-04
200887_s_at	245408.25	2.44E-04
200888_s_at	372967.50	2.44E-04
200889_s_at	131590.95	2.44E-04
200890_s_at	56798.26	2.44E-04
200891_s_at	268268.40	2.44E-04
200892_s_at	94555.92	2.44E-04
200893_at	205795.10	2.44E-04
200894_s_at	10573.99	2.39E-02
200895_s_at	22570.52	2.44E-04
200896_x_at	46869.93	2.44E-04
200897_s_at	20920.72	2.44E-04
200898_s_at	14490.85	7.32E-04
200899_s_at	24342.39	2.44E-04
200900_s_at	45165.38	2.44E-04
200901_s_at	41668.17	7.32E-04
200902_at	149699.72	2.44E-04
200903_s_at	73041.91	2.44E-04
200904_at	17483.47	2.44E-04
200905_x_at	96098.50	2.44E-04
200906_s_at	2024.47	1.95E-03
200907_s_at	10363.18	7.32E-04
200908_s_at	2055.78	1.50E-01
200909_s_at	425188.22	2.44E-04
200910_at	119391.98	2.44E-04
200911_s_at	49573.73	1.07E-02
200912_s_at	445474.34	2.44E-04
200913_at	10991.95	1.22E-03
200914_x_at	23730.20	2.44E-04
200915_x_at	93647.40	2.44E-04
200916_at	31334.97	4.15E-03
200917_s_at	16018.32	1.42E-02
200918_s_at	72130.17	1.95E-03
200919_at	60460.60	1.95E-03
200920_s_at	56184.53	2.44E-04
200921_s_at	57631.16	2.44E-04
200922_at	29285.47	2.44E-04
200923_at	200318.73	1.22E-03
200924_s_at	36352.88	7.32E-04
200925_at	313315.90	2.44E-04
200926_at	768791.10	2.44E-04
200927_s_at	26041.83	2.44E-04
200928_s_at	1030.59	8.06E-03
200929_at	162104.08	2.44E-04
200930_s_at	240.23	5.68E-01
200931_s_at	28225.11	2.44E-04
200932_s_at	33957.71	7.32E-04
200933_x_at	710930.44	2.44E-04
200934_at	91257.25	2.44E-04
200935_at	16287.03	2.44E-04
200936_at	461518.56	2.44E-04
200937_s_at	407043.47	2.44E-04
200938_s_at	186.00	7.54E-01
200939_s_at	1789.38	5.62E-02
200940_s_at	16467.94	2.44E-04
200941_at	27343.76	7.32E-04
200942_s_at	148678.08	2.44E-04
200943_at	181659.90	2.44E-04
200944_s_at	161944.88	2.44E-04
200945_s_at	96798.57	2.44E-04
200946_x_at	19627.98	2.44E-04
200947_s_at	23511.46	1.95E-03
200948_at	36706.00	2.44E-04
200949_x_at	381902.25	2.44E-04
200950_at	114066.14	2.44E-04
200951_s_at	67.33	8.29E-01
200952_s_at	53.98	8.88E-01
200953_s_at	113.82	6.66E-01
200954_at	73766.83	1.30E-01
200955_at	88126.70	2.44E-04
200956_s_at	12123.26	1.22E-03
200957_s_at	10384.19	1.22E-03
200958_s_at	616939.10	2.44E-04
200959_at	53165.30	2.44E-04
200960_x_at	188771.84	2.93E-03
200961_at	95673.28	2.44E-04
200962_at	7170.33	8.06E-03
200963_x_at	687741.60	2.44E-04
200964_at	66829.68	2.44E-04
200965_s_at	1171.85	1.71E-01
200966_x_at	451682.97	2.44E-04
200967_at	283894.12	2.44E-04
200968_s_at	134538.90	2.44E-04
200969_at	55440.89	2.44E-04
200970_s_at	49139.17	1.22E-03
200971_s_at	243784.08	2.44E-04
200972_at	202596.78	2.44E-04
200973_s_at	132642.75	2.44E-04
200974_at	1424.56	9.52E-02
200975_at	225234.53	2.44E-04
200976_s_at	67351.96	2.44E-04
200977_s_at	148775.38	2.44E-04
200978_at	429217.28	2.44E-04
200979_at	8320.94	2.44E-04
200980_s_at	68488.67	2.44E-04
200981_x_at	386756.40	2.44E-04
200982_s_at	69476.30	2.44E-04
200983_x_at	225525.39	2.44E-04
200984_s_at	172360.08	2.44E-04
200985_s_at	194024.56	2.44E-04
200986_at	418.79	5.00E-01
200987_x_at	38498.51	7.32E-04
200988_s_at	4302.51	2.44E-04
200989_at	324328.44	2.44E-04
200990_at	51139.56	7.32E-04
200991_s_at	58814.41	7.32E-04
200992_at	128683.21	2.44E-04
200993_at	139291.56	2.44E-04
200994_at	140254.16	2.44E-04
200995_at	43375.92	7.32E-04
200996_at	309894.75	2.44E-04
200997_at	23951.02	2.44E-04
200998_s_at	8905.76	7.32E-04
200999_s_at	10599.33	5.86E-03
201000_at	40687.65	8.06E-03
201001_s_at	93202.64	2.44E-04
201002_s_at	58735.24	2.44E-04
201003_x_at	20450.36	2.44E-04
201004_at	134525.97	2.44E-04
201005_at	92748.83	2.44E-04
201006_at	59.53	6.34E-01
201007_at	171301.03	2.44E-04
201008_s_at	36292.30	2.44E-04
201009_s_at	42983.89	7.32E-04
201010_s_at	49863.91	2.44E-04
201011_at	100237.58	2.44E-04
201012_at	152988.69	2.44E-04
201013_s_at	69274.84	2.44E-04
201014_s_at	82908.63	2.44E-04
201015_s_at	2553.02	3.76E-02
201016_at	26896.54	7.32E-04
201017_at	19831.90	2.44E-04
201018_at	18815.15	7.32E-04
201019_s_at	66901.01	2.44E-04
201020_at	35226.15	2.44E-04
201021_s_at	252878.58	2.44E-04
201022_s_at	285206.22	2.44E-04
201023_at	45105.22	2.44E-04
201024_x_at	44079.75	2.44E-04
201025_at	12359.12	2.44E-04
201026_at	4398.98	1.22E-03
201027_s_at	16938.13	7.32E-04
201028_s_at	106437.64	2.44E-04
201029_s_at	175806.31	2.44E-04
201030_x_at	419800.97	2.44E-04
201031_s_at	115821.50	2.44E-04
201032_at	61802.16	2.44E-04
201033_x_at	588820.30	2.44E-04
201034_at	93757.66	2.44E-04
201035_s_at	15620.08	1.22E-03
201036_s_at	20826.77	2.44E-04
201037_at	39994.12	2.44E-04
201038_s_at	10535.84	7.32E-04
201039_s_at	39313.98	2.44E-04
201040_at	13798.36	1.22E-03
201041_s_at	4390.58	1.22E-03
201042_at	682.77	3.99E-01
201043_s_at	33052.67	2.44E-04
201044_x_at	138.26	9.32E-01
201045_s_at	169.96	6.96E-01
201046_s_at	50056.82	2.93E-03
201047_x_at	23715.02	2.44E-04
201048_x_at	2522.92	1.95E-01
201049_s_at	717237.20	2.44E-04
201050_at	14903.09	2.44E-04
201051_at	31714.66	2.44E-04
201052_s_at	43671.00	7.32E-04
201053_s_at	30197.75	1.22E-03
201054_at	87573.48	2.44E-04
201055_s_at	16555.24	2.44E-04
201056_at	6741.70	7.32E-04
201057_s_at	30298.56	2.44E-04
201058_s_at	3038.67	1.30E-01
201059_at	23212.19	2.44E-04
201060_x_at	135610.14	2.44E-04
201061_s_at	109676.95	2.44E-04
201062_at	10.48	5.34E-01
201063_at	61082.39	2.44E-04
201064_s_at	103462.08	2.44E-04
